Start station,Start time,End station,End time
195,2016-12-03 15:43:54 +0100,234,2016-12-03 16:16:38 +0100
164,2016-12-03 15:44:08 +0100,259,2016-12-03 15:56:05 +0100
190,2016-12-03 15:44:17 +0100,199,2016-12-03 15:50:42 +0100
248,2016-12-03 15:44:33 +0100,294,2016-12-03 15:50:29 +0100
204,2016-12-03 15:44:41 +0100,274,2016-12-03 15:49:09 +0100
201,2016-12-03 15:44:52 +0100,175,2016-12-03 15:49:11 +0100
298,2016-12-03 15:45:58 +0100,189,2016-12-03 15:50:18 +0100
199,2016-12-03 15:46:00 +0100,201,2016-12-03 16:05:10 +0100
169,2016-12-03 15:46:06 +0100,210,2016-12-03 16:00:01 +0100
246,2016-12-03 15:46:11 +0100,255,2016-12-03 15:54:37 +0100
268,2016-12-03 15:46:41 +0100,248,2016-12-03 15:52:36 +0100
277,2016-12-03 15:47:09 +0100,163,2016-12-03 15:50:21 +0100
294,2016-12-03 15:48:05 +0100,229,2016-12-03 15:52:23 +0100
272,2016-12-03 15:48:10 +0100,190,2016-12-03 16:04:20 +0100
183,2016-12-03 15:48:28 +0100,159,2016-12-03 15:52:37 +0100
233,2016-12-03 15:48:35 +0100,214,2016-12-03 15:54:57 +0100
287,2016-12-03 15:49:21 +0100,209,2016-12-03 16:06:39 +0100
232,2016-12-03 15:49:30 +0100,234,2016-12-03 15:54:14 +0100
158,2016-12-03 15:49:35 +0100,158,2016-12-03 15:53:25 +0100
221,2016-12-03 15:49:54 +0100,176,2016-12-03 15:54:41 +0100
294,2016-12-03 15:50:14 +0100,233,2016-12-03 15:59:39 +0100
204,2016-12-03 15:50:17 +0100,253,2016-12-03 15:55:53 +0100
233,2016-12-03 15:50:23 +0100,163,2016-12-03 16:02:13 +0100
269,2016-12-03 15:50:31 +0100,268,2016-12-03 15:55:38 +0100
197,2016-12-03 15:50:33 +0100,236,2016-12-03 15:58:05 +0100
234,2016-12-03 15:50:37 +0100,275,2016-12-03 16:00:25 +0100
233,2016-12-03 15:50:41 +0100,163,2016-12-03 16:02:08 +0100
190,2016-12-03 15:50:43 +0100,233,2016-12-03 15:57:59 +0100
183,2016-12-03 15:50:58 +0100,215,2016-12-03 15:55:33 +0100
268,2016-12-03 15:51:19 +0100,196,2016-12-03 16:00:43 +0100
290,2016-12-03 15:52:04 +0100,292,2016-12-03 15:59:47 +0100
167,2016-12-03 15:52:09 +0100,306,2016-12-03 16:01:17 +0100
167,2016-12-03 15:52:20 +0100,306,2016-12-03 16:01:07 +0100
159,2016-12-03 15:52:25 +0100,215,2016-12-03 15:56:22 +0100
212,2016-12-03 15:52:48 +0100,200,2016-12-03 18:47:01 +0100
175,2016-12-03 15:53:00 +0100,181,2016-12-03 15:57:16 +0100
252,2016-12-03 15:53:12 +0100,253,2016-12-03 16:10:10 +0100
210,2016-12-03 15:53:19 +0100,199,2016-12-03 15:59:09 +0100
266,2016-12-03 15:53:24 +0100,210,2016-12-03 15:59:54 +0100
189,2016-12-03 15:53:25 +0100,241,2016-12-03 16:00:32 +0100
235,2016-12-03 15:53:28 +0100,294,2016-12-03 15:57:30 +0100
227,2016-12-03 15:53:41 +0100,164,2016-12-03 15:55:56 +0100
264,2016-12-03 15:54:26 +0100,264,2016-12-03 16:04:45 +0100
283,2016-12-03 15:54:26 +0100,283,2016-12-03 16:09:42 +0100
285,2016-12-03 15:54:30 +0100,195,2016-12-03 16:08:24 +0100
162,2016-12-03 15:54:46 +0100,272,2016-12-03 16:04:07 +0100
206,2016-12-03 15:54:46 +0100,164,2016-12-03 15:57:17 +0100
218,2016-12-03 15:54:58 +0100,169,2016-12-03 15:58:26 +0100
172,2016-12-03 15:55:35 +0100,186,2016-12-03 16:06:51 +0100
274,2016-12-03 15:55:54 +0100,181,2016-12-03 16:02:45 +0100
293,2016-12-03 15:56:09 +0100,302,2016-12-03 16:18:29 +0100
221,2016-12-03 15:56:09 +0100,206,2016-12-03 20:08:23 +0100
255,2016-12-03 15:56:10 +0100,196,2016-12-03 16:00:50 +0100
157,2016-12-03 15:56:17 +0100,236,2016-12-03 16:02:06 +0100
277,2016-12-03 15:56:24 +0100,191,2016-12-03 16:03:28 +0100
229,2016-12-03 15:56:24 +0100,181,2016-12-03 16:06:01 +0100
293,2016-12-03 15:56:32 +0100,302,2016-12-03 16:18:41 +0100
218,2016-12-03 15:56:35 +0100,190,2016-12-03 16:04:03 +0100
189,2016-12-03 15:56:48 +0100,199,2016-12-03 16:03:33 +0100
292,2016-12-03 15:56:56 +0100,290,2016-12-03 16:03:51 +0100
221,2016-12-03 15:57:32 +0100,304,2016-12-03 16:07:07 +0100
267,2016-12-03 15:58:13 +0100,267,2016-12-03 18:22:59 +0100
182,2016-12-03 15:58:16 +0100,213,2016-12-03 16:05:21 +0100
169,2016-12-03 15:59:04 +0100,267,2016-12-03 16:10:59 +0100
257,2016-12-03 15:59:05 +0100,257,2016-12-03 16:21:19 +0100
198,2016-12-03 15:59:35 +0100,267,2016-12-03 16:01:59 +0100
269,2016-12-03 15:59:59 +0100,277,2016-12-03 16:21:08 +0100
285,2016-12-03 16:00:24 +0100,245,2016-12-03 16:03:11 +0100
196,2016-12-03 16:00:47 +0100,262,2016-12-03 16:07:36 +0100
264,2016-12-03 16:00:59 +0100,292,2016-12-03 16:07:28 +0100
267,2016-12-03 16:02:33 +0100,291,2016-12-03 16:08:23 +0100
267,2016-12-03 16:03:07 +0100,169,2016-12-03 16:06:54 +0100
262,2016-12-03 16:03:10 +0100,262,2016-12-03 16:03:50 +0100
264,2016-12-03 16:03:44 +0100,178,2016-12-03 16:20:26 +0100
291,2016-12-03 16:03:50 +0100,237,2016-12-03 16:12:41 +0100
283,2016-12-03 16:03:53 +0100,301,2016-12-03 16:15:16 +0100
214,2016-12-03 16:04:24 +0100,214,2016-12-03 16:25:50 +0100
234,2016-12-03 16:05:01 +0100,230,2016-12-03 16:27:35 +0100
248,2016-12-03 16:05:26 +0100,288,2016-12-03 16:13:27 +0100
218,2016-12-03 16:05:51 +0100,189,2016-12-03 16:15:31 +0100
292,2016-12-03 16:06:18 +0100,195,2016-12-03 16:11:26 +0100
164,2016-12-03 16:06:26 +0100,181,2016-12-03 16:12:56 +0100
191,2016-12-03 16:06:38 +0100,251,2016-12-03 16:30:03 +0100
173,2016-12-03 16:06:47 +0100,211,2016-12-03 16:10:14 +0100
274,2016-12-03 16:07:17 +0100,204,2016-12-03 16:12:34 +0100
202,2016-12-03 16:08:27 +0100,219,2016-12-03 16:12:52 +0100
170,2016-12-03 16:09:16 +0100,283,2016-12-03 16:14:10 +0100
157,2016-12-03 16:09:19 +0100,222,2016-12-03 16:14:49 +0100
217,2016-12-03 16:09:27 +0100,206,2016-12-03 16:16:00 +0100
173,2016-12-03 16:09:40 +0100,214,2016-12-03 16:11:53 +0100
295,2016-12-03 16:09:43 +0100,191,2016-12-03 16:12:00 +0100
173,2016-12-03 16:10:02 +0100,196,2016-12-03 16:27:02 +0100
305,2016-12-03 16:10:06 +0100,159,2016-12-03 16:35:04 +0100
173,2016-12-03 16:10:22 +0100,266,2016-12-03 16:15:13 +0100
243,2016-12-03 16:10:35 +0100,272,2016-12-03 16:13:15 +0100
229,2016-12-03 16:10:53 +0100,191,2016-12-03 16:13:19 +0100
189,2016-12-03 16:10:53 +0100,222,2016-12-03 16:23:52 +0100
262,2016-12-03 16:11:15 +0100,186,2016-12-03 16:21:17 +0100
164,2016-12-03 16:11:24 +0100,186,2016-12-03 16:17:15 +0100
222,2016-12-03 16:11:37 +0100,302,2016-12-03 16:23:58 +0100
201,2016-12-03 16:12:22 +0100,181,2016-12-03 16:22:32 +0100
211,2016-12-03 16:12:23 +0100,232,2016-12-03 16:29:33 +0100
164,2016-12-03 16:12:29 +0100,234,2016-12-03 16:16:47 +0100
294,2016-12-03 16:12:33 +0100,229,2016-12-03 16:17:01 +0100
222,2016-12-03 16:12:44 +0100,243,2016-12-03 16:16:39 +0100
196,2016-12-03 16:12:51 +0100,184,2016-12-03 16:24:01 +0100
185,2016-12-03 16:12:51 +0100,185,2016-12-03 16:13:10 +0100
290,2016-12-03 16:13:08 +0100,226,2016-12-03 16:25:59 +0100
218,2016-12-03 16:13:11 +0100,264,2016-12-03 16:15:59 +0100
211,2016-12-03 16:13:28 +0100,228,2016-12-03 16:22:26 +0100
210,2016-12-03 16:13:55 +0100,200,2016-12-03 16:21:55 +0100
229,2016-12-03 16:14:34 +0100,163,2016-12-03 16:19:08 +0100
265,2016-12-03 16:14:35 +0100,179,2016-12-03 16:18:27 +0100
183,2016-12-03 16:14:36 +0100,213,2016-12-03 16:20:34 +0100
246,2016-12-03 16:14:49 +0100,210,2016-12-03 16:17:10 +0100
290,2016-12-03 16:14:52 +0100,234,2016-12-03 16:22:18 +0100
181,2016-12-03 16:15:21 +0100,243,2016-12-03 16:18:06 +0100
186,2016-12-03 16:15:28 +0100,164,2016-12-03 16:20:59 +0100
253,2016-12-03 16:15:49 +0100,234,2016-12-03 16:20:19 +0100
222,2016-12-03 16:16:11 +0100,253,2016-12-03 16:27:20 +0100
222,2016-12-03 16:16:27 +0100,301,2016-12-03 16:25:51 +0100
175,2016-12-03 16:16:39 +0100,173,2016-12-03 16:22:45 +0100
297,2016-12-03 16:16:48 +0100,297,2016-12-03 16:18:13 +0100
163,2016-12-03 16:16:58 +0100,285,2016-12-03 17:12:08 +0100
167,2016-12-03 16:17:08 +0100,181,2016-12-03 16:24:44 +0100
211,2016-12-03 16:17:18 +0100,202,2016-12-03 16:25:27 +0100
169,2016-12-03 16:17:29 +0100,222,2016-12-03 16:28:38 +0100
264,2016-12-03 16:17:33 +0100,193,2016-12-03 16:26:07 +0100
264,2016-12-03 16:18:06 +0100,193,2016-12-03 16:25:59 +0100
163,2016-12-03 16:18:29 +0100,277,2016-12-03 16:21:04 +0100
290,2016-12-03 16:18:49 +0100,190,2016-12-03 16:28:29 +0100
179,2016-12-03 16:18:58 +0100,157,2016-12-03 16:27:21 +0100
264,2016-12-03 16:19:03 +0100,268,2016-12-03 16:28:11 +0100
237,2016-12-03 16:19:22 +0100,255,2016-12-03 16:26:24 +0100
287,2016-12-03 16:19:33 +0100,299,2016-12-03 16:30:35 +0100
288,2016-12-03 16:19:43 +0100,274,2016-12-03 16:26:30 +0100
158,2016-12-03 16:20:40 +0100,299,2016-12-03 16:34:46 +0100
169,2016-12-03 16:21:04 +0100,260,2016-12-03 16:30:52 +0100
172,2016-12-03 16:21:05 +0100,271,2016-12-03 16:54:46 +0100
246,2016-12-03 16:21:32 +0100,191,2016-12-03 16:24:40 +0100
302,2016-12-03 16:21:34 +0100,233,2016-12-03 16:32:06 +0100
228,2016-12-03 16:21:49 +0100,294,2016-12-03 16:26:12 +0100
235,2016-12-03 16:21:49 +0100,294,2016-12-03 16:24:57 +0100
218,2016-12-03 16:22:22 +0100,169,2016-12-03 16:25:49 +0100
196,2016-12-03 16:22:45 +0100,196,2016-12-03 16:43:14 +0100
175,2016-12-03 16:23:43 +0100,211,2016-12-03 16:27:04 +0100
287,2016-12-03 16:24:08 +0100,264,2016-12-03 16:34:23 +0100
163,2016-12-03 16:24:33 +0100,222,2016-12-03 16:32:40 +0100
164,2016-12-03 16:25:15 +0100,206,2016-12-03 16:28:13 +0100
210,2016-12-03 16:25:34 +0100,222,2016-12-03 16:28:40 +0100
284,2016-12-03 16:25:35 +0100,284,2016-12-03 16:44:48 +0100
189,2016-12-03 16:25:48 +0100,264,2016-12-03 16:34:31 +0100
172,2016-12-03 16:25:49 +0100,172,2016-12-03 17:03:41 +0100
267,2016-12-03 16:26:32 +0100,181,2016-12-03 16:39:24 +0100
222,2016-12-03 16:26:41 +0100,186,2016-12-03 16:32:47 +0100
299,2016-12-03 16:27:25 +0100,287,2016-12-03 16:37:37 +0100
237,2016-12-03 16:27:27 +0100,237,2016-12-03 16:58:16 +0100
163,2016-12-03 16:28:00 +0100,242,2016-12-03 16:35:19 +0100
288,2016-12-03 16:28:01 +0100,222,2016-12-03 16:34:43 +0100
203,2016-12-03 16:28:02 +0100,195,2016-12-03 16:35:49 +0100
195,2016-12-03 16:28:15 +0100,292,2016-12-03 16:32:50 +0100
158,2016-12-03 16:28:26 +0100,267,2016-12-03 16:54:34 +0100
219,2016-12-03 16:28:29 +0100,240,2016-12-03 16:33:42 +0100
211,2016-12-03 16:28:54 +0100,257,2016-12-03 16:42:03 +0100
227,2016-12-03 16:28:58 +0100,277,2016-12-03 16:43:46 +0100
162,2016-12-03 16:29:29 +0100,197,2016-12-03 16:31:45 +0100
277,2016-12-03 16:29:38 +0100,163,2016-12-03 16:32:40 +0100
190,2016-12-03 16:30:15 +0100,219,2016-12-03 16:40:02 +0100
191,2016-12-03 16:30:31 +0100,181,2016-12-03 16:35:40 +0100
185,2016-12-03 16:31:16 +0100,253,2016-12-03 16:38:02 +0100
200,2016-12-03 16:31:47 +0100,242,2016-12-03 16:35:35 +0100
195,2016-12-03 16:31:51 +0100,292,2016-12-03 16:37:15 +0100
181,2016-12-03 16:34:35 +0100,235,2016-12-03 16:40:00 +0100
214,2016-12-03 16:35:28 +0100,181,2016-12-03 16:42:52 +0100
182,2016-12-03 16:36:01 +0100,210,2016-12-03 16:44:53 +0100
251,2016-12-03 16:36:43 +0100,251,2016-12-03 18:06:11 +0100
203,2016-12-03 16:37:05 +0100,232,2016-12-03 16:52:37 +0100
306,2016-12-03 16:37:20 +0100,306,2016-12-03 16:50:06 +0100
229,2016-12-03 16:37:45 +0100,214,2016-12-03 16:55:02 +0100
203,2016-12-03 16:38:33 +0100,232,2016-12-03 16:52:39 +0100
268,2016-12-03 16:38:39 +0100,268,2016-12-03 16:39:07 +0100
299,2016-12-03 16:38:59 +0100,238,2016-12-03 16:52:18 +0100
268,2016-12-03 16:39:11 +0100,170,2016-12-03 16:44:48 +0100
287,2016-12-03 16:39:32 +0100,181,2016-12-03 16:46:19 +0100
238,2016-12-03 16:39:42 +0100,288,2016-12-03 16:43:32 +0100
297,2016-12-03 16:39:56 +0100,260,2016-12-03 17:05:19 +0100
198,2016-12-03 16:40:12 +0100,169,2016-12-03 16:45:13 +0100
181,2016-12-03 16:40:56 +0100,175,2016-12-03 16:46:27 +0100
196,2016-12-03 16:41:15 +0100,233,2016-12-03 16:43:17 +0100
227,2016-12-03 16:41:38 +0100,228,2016-12-03 16:45:41 +0100
196,2016-12-03 16:41:58 +0100,222,2016-12-03 16:46:37 +0100
304,2016-12-03 16:42:33 +0100,308,2016-12-03 16:44:47 +0100
164,2016-12-03 16:42:34 +0100,206,2016-12-03 16:55:27 +0100
277,2016-12-03 16:42:56 +0100,294,2016-12-03 16:50:35 +0100
206,2016-12-03 16:43:00 +0100,199,2016-12-03 16:50:36 +0100
169,2016-12-03 16:43:08 +0100,191,2016-12-03 16:55:26 +0100
235,2016-12-03 16:43:10 +0100,228,2016-12-03 16:44:49 +0100
247,2016-12-03 16:44:50 +0100,253,2016-12-03 16:50:43 +0100
266,2016-12-03 16:45:50 +0100,163,2016-12-03 17:03:21 +0100
288,2016-12-03 16:45:56 +0100,262,2016-12-03 16:55:03 +0100
281,2016-12-03 16:47:10 +0100,247,2016-12-03 20:07:12 +0100
224,2016-12-03 16:47:52 +0100,172,2016-12-03 17:03:42 +0100
194,2016-12-03 16:48:17 +0100,236,2016-12-03 17:02:30 +0100
233,2016-12-03 16:48:18 +0100,186,2016-12-03 16:57:05 +0100
206,2016-12-03 16:48:22 +0100,179,2016-12-03 16:56:06 +0100
299,2016-12-03 16:48:36 +0100,169,2016-12-03 16:52:10 +0100
219,2016-12-03 16:48:38 +0100,292,2016-12-03 17:02:44 +0100
266,2016-12-03 16:49:52 +0100,229,2016-12-03 16:53:26 +0100
173,2016-12-03 16:50:06 +0100,175,2016-12-03 16:54:34 +0100
211,2016-12-03 16:50:24 +0100,163,2016-12-03 16:53:02 +0100
211,2016-12-03 16:50:29 +0100,163,2016-12-03 16:53:01 +0100
159,2016-12-03 16:50:29 +0100,179,2016-12-03 17:02:40 +0100
181,2016-12-03 16:50:50 +0100,229,2016-12-03 16:58:37 +0100
264,2016-12-03 16:51:00 +0100,170,2016-12-03 16:59:30 +0100
269,2016-12-03 16:51:09 +0100,307,2016-12-03 16:58:58 +0100
162,2016-12-03 16:51:23 +0100,157,2016-12-03 17:02:08 +0100
184,2016-12-03 16:51:28 +0100,206,2016-12-03 16:57:25 +0100
169,2016-12-03 16:51:59 +0100,193,2016-12-03 17:01:08 +0100
234,2016-12-03 16:52:21 +0100,222,2016-12-03 17:06:49 +0100
294,2016-12-03 16:52:41 +0100,229,2016-12-03 16:56:42 +0100
222,2016-12-03 16:53:31 +0100,257,2016-12-03 17:00:20 +0100
210,2016-12-03 16:53:34 +0100,229,2016-12-03 17:04:27 +0100
210,2016-12-03 16:53:40 +0100,229,2016-12-03 17:04:29 +0100
201,2016-12-03 16:54:38 +0100,295,2016-12-03 17:00:46 +0100
272,2016-12-03 16:55:03 +0100,274,2016-12-03 17:00:32 +0100
272,2016-12-03 16:55:23 +0100,193,2016-12-03 17:04:29 +0100
158,2016-12-03 16:55:34 +0100,295,2016-12-03 17:07:13 +0100
203,2016-12-03 16:56:19 +0100,264,2016-12-04 20:07:07 +0100
182,2016-12-03 16:56:27 +0100,262,2016-12-03 17:10:48 +0100
182,2016-12-03 16:57:01 +0100,262,2016-12-03 17:10:54 +0100
224,2016-12-03 16:57:06 +0100,182,2016-12-03 17:01:17 +0100
292,2016-12-03 16:57:17 +0100,290,2016-12-03 17:02:12 +0100
182,2016-12-03 16:57:23 +0100,197,2016-12-03 20:39:23 +0100
277,2016-12-03 16:57:44 +0100,175,2016-12-03 17:00:52 +0100
222,2016-12-03 16:58:39 +0100,181,2016-12-03 17:05:58 +0100
242,2016-12-03 16:58:48 +0100,277,2016-12-03 17:02:23 +0100
260,2016-12-03 16:59:37 +0100,253,2016-12-03 17:09:24 +0100
235,2016-12-03 16:59:44 +0100,288,2016-12-03 17:04:46 +0100
197,2016-12-03 16:59:53 +0100,226,2016-12-03 17:03:38 +0100
260,2016-12-03 17:00:22 +0100,253,2016-12-03 17:09:58 +0100
228,2016-12-03 17:00:24 +0100,175,2016-12-03 17:10:07 +0100
237,2016-12-03 17:00:36 +0100,251,2016-12-03 17:13:55 +0100
163,2016-12-03 17:00:38 +0100,233,2016-12-03 17:09:58 +0100
163,2016-12-03 17:01:22 +0100,233,2016-12-03 17:09:44 +0100
191,2016-12-03 17:01:36 +0100,245,2016-12-03 17:27:55 +0100
269,2016-12-03 17:01:45 +0100,227,2016-12-03 17:08:51 +0100
273,2016-12-03 17:01:57 +0100,197,2016-12-03 17:07:17 +0100
294,2016-12-03 17:02:04 +0100,275,2016-12-03 17:11:12 +0100
176,2016-12-03 17:02:27 +0100,169,2016-12-03 17:06:59 +0100
305,2016-12-03 17:03:02 +0100,184,2016-12-03 17:05:17 +0100
266,2016-12-03 17:03:07 +0100,222,2016-12-03 17:09:35 +0100
169,2016-12-03 17:03:30 +0100,268,2016-12-03 17:05:35 +0100
255,2016-12-03 17:03:44 +0100,210,2016-12-03 17:09:06 +0100
169,2016-12-03 17:04:19 +0100,268,2016-12-03 17:06:40 +0100
162,2016-12-03 17:04:30 +0100,189,2016-12-03 17:13:38 +0100
169,2016-12-03 17:04:40 +0100,199,2016-12-03 17:11:14 +0100
301,2016-12-03 17:05:05 +0100,272,2016-12-03 17:09:39 +0100
182,2016-12-03 17:05:11 +0100,226,2016-12-03 17:11:48 +0100
211,2016-12-03 17:05:15 +0100,280,2016-12-03 17:13:42 +0100
227,2016-12-03 17:05:56 +0100,291,2016-12-03 17:11:44 +0100
305,2016-12-03 17:06:09 +0100,184,2016-12-03 17:08:27 +0100
301,2016-12-03 17:06:33 +0100,164,2016-12-03 17:10:44 +0100
236,2016-12-03 17:06:37 +0100,157,2016-12-03 17:12:55 +0100
293,2016-12-03 17:06:47 +0100,181,2016-12-03 17:31:35 +0100
293,2016-12-03 17:07:11 +0100,181,2016-12-03 17:31:45 +0100
283,2016-12-03 17:07:15 +0100,283,2016-12-03 17:21:11 +0100
177,2016-12-03 17:08:00 +0100,201,2016-12-03 18:11:42 +0100
184,2016-12-03 17:08:21 +0100,232,2016-12-03 17:18:53 +0100
226,2016-12-03 17:08:24 +0100,233,2016-12-03 17:13:14 +0100
292,2016-12-03 17:08:28 +0100,290,2016-12-03 17:16:14 +0100
292,2016-12-03 17:08:32 +0100,290,2016-12-03 17:16:04 +0100
195,2016-12-03 17:08:40 +0100,253,2016-12-03 17:11:30 +0100
196,2016-12-03 17:09:21 +0100,201,2016-12-16 11:14:32 +0100
265,2016-12-03 17:09:29 +0100,288,2016-12-03 17:21:00 +0100
172,2016-12-03 17:09:34 +0100,179,2016-12-03 17:13:06 +0100
214,2016-12-03 17:09:35 +0100,262,2016-12-03 17:12:59 +0100
221,2016-12-03 17:09:35 +0100,210,2016-12-03 17:19:44 +0100
229,2016-12-03 17:09:36 +0100,262,2016-12-03 17:12:57 +0100
266,2016-12-03 17:10:13 +0100,214,2016-12-03 17:23:57 +0100
206,2016-12-03 17:10:15 +0100,253,2016-12-03 17:21:20 +0100
206,2016-12-03 17:10:15 +0100,253,2016-12-03 17:21:42 +0100
198,2016-12-03 17:11:03 +0100,267,2016-12-03 17:13:05 +0100
287,2016-12-03 17:12:15 +0100,253,2016-12-03 17:22:08 +0100
245,2016-12-03 17:13:55 +0100,245,2016-12-03 17:23:27 +0100
169,2016-12-03 17:14:15 +0100,240,2016-12-03 17:24:21 +0100
222,2016-12-03 17:14:32 +0100,177,2016-12-03 17:22:58 +0100
294,2016-12-03 17:14:46 +0100,181,2016-12-03 17:17:28 +0100
269,2016-12-03 17:14:49 +0100,238,2016-12-03 17:33:21 +0100
269,2016-12-03 17:15:02 +0100,238,2016-12-03 17:33:23 +0100
191,2016-12-03 17:16:09 +0100,222,2016-12-03 17:20:25 +0100
267,2016-12-03 17:16:15 +0100,284,2016-12-03 17:23:34 +0100
287,2016-12-03 17:16:19 +0100,195,2016-12-03 17:19:33 +0100
164,2016-12-03 17:16:24 +0100,181,2016-12-03 17:20:24 +0100
191,2016-12-03 17:16:34 +0100,191,2016-12-03 17:32:44 +0100
181,2016-12-03 17:17:15 +0100,236,2016-12-03 17:20:18 +0100
182,2016-12-03 17:18:14 +0100,235,2016-12-03 17:25:46 +0100
198,2016-12-03 17:18:17 +0100,299,2016-12-03 17:25:56 +0100
273,2016-12-03 17:18:43 +0100,170,2016-12-03 17:25:15 +0100
252,2016-12-03 17:19:42 +0100,230,2016-12-03 17:21:51 +0100
233,2016-12-03 17:20:25 +0100,211,2016-12-03 17:27:39 +0100
233,2016-12-03 17:20:30 +0100,233,2016-12-03 17:22:05 +0100
194,2016-12-03 17:20:53 +0100,191,2016-12-03 17:31:00 +0100
246,2016-12-03 17:21:10 +0100,229,2016-12-03 18:37:32 +0100
228,2016-12-03 17:21:13 +0100,191,2016-12-03 17:27:42 +0100
262,2016-12-03 17:21:16 +0100,232,2016-12-03 18:25:34 +0100
228,2016-12-03 17:21:31 +0100,191,2016-12-03 17:27:43 +0100
197,2016-12-03 17:22:23 +0100,195,2016-12-03 17:36:04 +0100
283,2016-12-03 17:22:59 +0100,190,2016-12-03 18:00:54 +0100
233,2016-12-03 17:23:00 +0100,211,2016-12-03 17:31:57 +0100
229,2016-12-03 17:23:11 +0100,262,2016-12-03 17:31:20 +0100
169,2016-12-03 17:23:14 +0100,232,2016-12-03 17:29:05 +0100
189,2016-12-03 17:23:30 +0100,189,2016-12-03 17:51:24 +0100
253,2016-12-03 17:23:39 +0100,275,2016-12-03 17:28:05 +0100
291,2016-12-03 17:24:11 +0100,280,2016-12-03 17:29:53 +0100
161,2016-12-03 17:24:41 +0100,234,2016-12-03 17:31:48 +0100
191,2016-12-03 17:25:06 +0100,222,2016-12-03 17:31:00 +0100
191,2016-12-03 17:25:42 +0100,222,2016-12-03 17:31:18 +0100
285,2016-12-03 17:25:53 +0100,235,2016-12-03 17:37:39 +0100
253,2016-12-03 17:26:14 +0100,193,2016-12-03 17:32:44 +0100
269,2016-12-03 17:27:03 +0100,284,2016-12-03 17:32:21 +0100
269,2016-12-03 17:27:09 +0100,284,2016-12-03 17:32:20 +0100
186,2016-12-03 17:27:14 +0100,169,2016-12-03 17:41:02 +0100
285,2016-12-03 17:27:18 +0100,277,2016-12-03 17:31:58 +0100
176,2016-12-03 17:27:31 +0100,169,2016-12-03 17:30:59 +0100
285,2016-12-03 17:27:40 +0100,277,2016-12-03 17:31:57 +0100
253,2016-12-03 17:28:22 +0100,175,2016-12-03 17:41:41 +0100
195,2016-12-03 17:29:10 +0100,287,2016-12-03 17:33:20 +0100
175,2016-12-03 17:29:30 +0100,243,2016-12-03 17:36:10 +0100
186,2016-12-03 17:29:32 +0100,188,2016-12-03 17:41:40 +0100
294,2016-12-03 17:29:51 +0100,163,2016-12-03 17:33:03 +0100
199,2016-12-03 17:30:03 +0100,176,2016-12-03 17:40:38 +0100
199,2016-12-03 17:30:10 +0100,176,2016-12-03 17:40:39 +0100
259,2016-12-03 17:30:15 +0100,190,2016-12-03 17:33:51 +0100
164,2016-12-03 17:30:32 +0100,191,2016-12-03 17:34:39 +0100
229,2016-12-03 17:30:57 +0100,208,2016-12-03 17:37:43 +0100
283,2016-12-03 17:32:02 +0100,211,2016-12-03 17:48:59 +0100
158,2016-12-03 17:32:38 +0100,158,2016-12-03 17:47:49 +0100
234,2016-12-03 17:33:57 +0100,292,2016-12-03 17:39:00 +0100
287,2016-12-03 17:34:42 +0100,195,2016-12-03 17:38:05 +0100
211,2016-12-03 17:35:58 +0100,175,2016-12-03 17:38:38 +0100
181,2016-12-03 17:36:04 +0100,269,2016-12-03 17:57:10 +0100
191,2016-12-03 17:36:26 +0100,228,2016-12-03 17:40:35 +0100
219,2016-12-03 17:36:45 +0100,252,2016-12-03 17:42:34 +0100
179,2016-12-03 17:36:45 +0100,200,2016-12-03 17:45:07 +0100
190,2016-12-03 17:37:30 +0100,190,2016-12-03 17:48:45 +0100
254,2016-12-03 17:39:14 +0100,228,2016-12-03 17:52:05 +0100
295,2016-12-03 17:39:56 +0100,280,2016-12-03 17:50:55 +0100
233,2016-12-03 17:40:13 +0100,253,2016-12-03 17:56:36 +0100
281,2016-12-03 17:42:35 +0100,235,2016-12-03 17:49:57 +0100
163,2016-12-03 17:43:06 +0100,277,2016-12-03 17:46:11 +0100
299,2016-12-03 17:43:29 +0100,206,2016-12-03 17:54:36 +0100
189,2016-12-03 17:43:41 +0100,189,2016-12-03 18:08:15 +0100
306,2016-12-03 17:44:50 +0100,228,2016-12-03 17:50:18 +0100
291,2016-12-03 17:44:59 +0100,301,2016-12-03 17:52:36 +0100
228,2016-12-03 17:45:12 +0100,196,2016-12-03 17:49:16 +0100
254,2016-12-03 17:45:17 +0100,240,2016-12-03 17:55:48 +0100
226,2016-12-03 17:45:39 +0100,265,2016-12-03 17:54:50 +0100
194,2016-12-03 17:45:40 +0100,211,2016-12-03 17:52:44 +0100
242,2016-12-03 17:45:47 +0100,243,2016-12-03 18:00:03 +0100
245,2016-12-03 17:46:36 +0100,194,2016-12-14 11:19:28 +0100
219,2016-12-03 17:46:51 +0100,219,2016-12-03 18:10:44 +0100
169,2016-12-03 17:47:20 +0100,267,2016-12-03 17:50:22 +0100
174,2016-12-03 17:47:24 +0100,189,2016-12-03 17:50:32 +0100
262,2016-12-03 17:47:28 +0100,301,2016-12-03 17:57:12 +0100
229,2016-12-03 17:48:47 +0100,294,2016-12-03 17:51:38 +0100
191,2016-12-03 17:48:55 +0100,277,2016-12-03 17:58:35 +0100
254,2016-12-03 17:49:46 +0100,193,2016-12-03 18:00:16 +0100
283,2016-12-03 17:50:09 +0100,196,2016-12-03 18:07:59 +0100
